Date,Open,High,Low,Close,Adj Close,Volume
2006-11-08,5.002040,5.065760,5.002040,5.059388,3.747856,722310
2006-11-09,5.065760,5.094434,5.049830,5.049830,3.740776,3642242
2006-11-10,5.033900,5.094434,5.033900,5.094434,3.773817,241995
2006-11-13,5.065760,5.161340,5.065760,5.161340,3.823380,375076
2006-11-14,5.161340,5.161340,5.129480,5.161340,3.823380,332076
2006-11-15,5.161340,5.256921,5.145410,5.256921,3.894181,5901438
2006-11-16,5.240991,5.272851,5.240991,5.272851,3.905983,2006897
2006-11-17,5.256921,5.352501,5.193201,5.342943,3.957906,193031
2006-11-20,5.342943,5.342943,5.342943,5.342943,3.957906,0
2006-11-21,5.387547,5.416221,5.336571,5.416221,4.012189,1169172
2006-11-22,5.416221,5.479942,5.384361,5.476756,4.057030,1552096
2006-11-23,5.476756,5.518174,5.476756,5.479942,4.059391,1069675
2006-11-24,5.511802,5.511802,5.448082,5.479942,4.059391,646576
2006-11-27,5.479942,5.479942,5.352501,5.352501,3.964984,960385
2006-11-28,5.352501,5.352501,5.320641,5.352501,3.964984,528560
2006-11-29,5.352501,5.352501,5.256921,5.256921,3.894181,1914618
2006-11-30,5.225061,5.384361,5.164526,5.314269,3.936665,886060
2006-12-01,5.314269,5.314269,5.314269,5.314269,3.936665,0
2006-12-04,5.314269,5.314269,5.225061,5.256921,3.894181,4060561
2006-12-05,5.256921,5.416221,5.256921,5.320641,3.941384,4032717
2006-12-06,5.320641,5.731637,5.288781,5.693405,4.217518,10563359
2006-12-07,5.693405,5.734823,5.607382,5.693405,4.217518,1750149
2006-12-08,5.734823,5.830403,5.734823,5.734823,4.248199,1327364
2006-12-11,5.702963,5.925983,5.687033,5.833589,4.321363,1946319
2006-12-12,5.833589,5.833589,5.833589,5.833589,4.321363,0
2006-12-13,5.830403,5.894123,5.766683,5.894123,4.366207,1014120
2006-12-14,5.910053,5.973774,5.903681,5.941914,4.401607,2079087
2006-12-15,5.941914,5.989704,5.941914,5.973774,4.425207,609539
2006-12-18,6.053424,6.053424,5.894123,5.897309,4.368565,1303196
2006-12-19,5.925983,6.053424,5.897309,5.897309,4.368565,518073
2006-12-20,5.890937,6.021564,5.734823,5.878193,4.354403,245761
2006-12-21,6.021564,6.021564,5.957844,5.957844,4.413407,415566
2006-12-22,5.894123,6.050238,5.894123,5.906867,4.375646,260827
2006-12-25,5.906867,5.906867,5.906867,5.906867,4.375646,0
2006-12-26,5.894123,5.925983,5.894123,5.925983,4.389805,416508
2006-12-27,6.053424,6.053424,6.021564,6.053424,4.484210,459194
2006-12-28,6.047052,6.085284,6.047052,6.085284,4.507812,563086
2006-12-29,6.053424,6.053424,6.005634,6.005634,4.448807,674824
2007-01-02,6.050238,6.053424,6.037494,6.053424,4.484210,421529
2007-01-03,6.053424,6.053424,5.973774,5.989704,4.437010,363463
2007-01-04,6.021564,6.053424,6.015192,6.053424,4.484210,582944
2007-01-05,6.053424,6.053424,6.021564,6.053424,4.484210,963586
2007-01-08,6.053424,6.085284,6.021564,6.021564,4.460608,667847
2007-01-09,6.021564,6.021564,5.957844,6.021564,4.460608,278090
2007-01-10,6.021564,6.212725,6.021564,6.056610,4.486571,870366
2007-01-11,6.053424,6.069354,6.021564,6.069354,4.496013,461391
2007-01-12,5.989704,6.101214,5.925983,6.088470,4.510171,640998
2007-01-15,6.088470,6.117144,6.088470,6.117144,4.531413,267930
2007-01-16,6.117144,6.149004,6.110772,6.149004,4.555014,869221
2007-01-17,6.056610,6.117144,6.053424,6.117144,4.531413,696795
2007-01-18,6.101214,6.149004,6.053424,6.149004,4.555014,7498158
2007-01-19,6.149004,6.180865,6.133074,6.180865,4.578617,8097267
2007-01-22,6.180865,6.212725,6.117144,6.196795,4.590417,1158237
2007-01-23,6.180865,6.368839,6.180865,6.282817,4.654138,7192180
2007-01-24,6.282817,6.451676,6.276445,6.435746,4.794168,22532881
2007-01-25,6.247771,6.372025,6.247771,6.372025,4.746699,5380392
2007-01-26,6.292375,6.372025,6.292375,6.372025,4.746699,711861
2007-01-29,6.340165,6.372025,6.340165,6.372025,4.746699,1929370
2007-01-30,6.372025,6.435746,6.372025,6.419815,4.782299,377587
2007-01-31,6.372025,6.467606,6.372025,6.442118,4.798914,1965779
2007-02-01,6.435746,6.451676,6.372025,6.400699,4.768059,1941338
2007-02-02,6.403885,6.435746,6.403885,6.435746,4.794168,718189
2007-02-05,6.435746,6.435746,6.435746,6.435746,4.794168,0
2007-02-07,6.419815,6.419815,6.387955,6.403885,4.770432,2642173
2007-02-08,6.403885,6.410257,6.324235,6.340165,4.722965,2773689
2007-02-09,6.308305,6.308305,6.276445,6.308305,4.699231,1391394
2007-02-12,6.340165,6.340165,6.324235,6.324235,4.711098,263338
2007-02-13,6.247771,6.403885,6.247771,6.403885,4.770432,3511677
2007-02-14,6.403885,6.467606,6.403885,6.458048,4.810780,446012
2007-02-15,6.435746,6.499466,6.372025,6.499466,4.841633,1982600
2007-02-16,6.499466,6.531326,6.372025,6.531326,4.865366,2038234
2007-02-19,6.531326,6.563186,6.531326,6.563186,4.889100,428435
2007-02-20,6.563186,6.563186,6.531326,6.563186,4.889100,807906
2007-02-21,6.563186,6.846741,6.563186,6.722487,5.007768,3632075
2007-02-22,6.722487,7.232249,6.658766,7.200389,5.363771,7423698
2007-02-23,7.200389,7.965032,7.200389,7.965032,5.933374,3698164
2007-02-26,7.933172,8.251773,7.929986,7.977776,5.942869,14994964
2007-02-27,7.901311,7.965032,7.487130,7.569966,5.639079,4572486
2007-02-28,7.655988,7.665547,7.455270,7.566780,5.636706,2620466
2007-03-01,7.566780,7.646430,7.455270,7.605012,5.665186,1720645
2007-03-02,7.605012,7.611384,7.404293,7.582710,5.648572,904716
2007-03-05,7.582710,7.996892,7.582710,7.901311,5.885906,4641538
2007-03-06,7.996892,8.283633,7.965032,8.140262,6.063907,4821527
2007-03-07,8.283633,8.640466,8.251773,8.637280,6.434151,3165740
2007-03-08,8.761535,8.857115,8.681885,8.764721,6.529082,2423530
2007-03-09,8.758349,8.761535,8.697815,8.726489,6.500606,487756
2007-03-12,8.764721,8.927208,8.761535,8.920836,6.645379,1792434
2007-03-13,8.920836,8.920836,8.697815,8.812511,6.564686,1062406
2007-03-14,8.812511,8.920836,8.809325,8.904906,6.633513,646657
2007-03-15,8.901720,9.239437,8.901720,8.978184,6.688101,1033034
2007-03-16,8.920836,8.984556,8.920836,8.984556,6.692846,324543
2007-03-19,8.984556,8.984556,8.984556,8.984556,6.692846,0
2007-03-20,9.000486,9.000486,8.952696,8.984556,6.692846,1250628
2007-03-21,9.064206,9.207577,8.936766,9.150229,6.816263,850906
2007-03-22,9.150229,9.494318,9.150229,9.315901,6.939676,551805
2007-03-23,9.239437,9.491132,9.175717,9.264925,6.901699,460720
2007-03-26,9.264925,9.271297,9.236251,9.239437,6.882716,892093
2007-03-27,9.207577,9.207577,9.048276,9.051462,6.742687,1166639
2007-03-28,9.057834,9.057834,8.857115,8.882603,6.616897,1147007
2007-03-29,9.048276,9.175717,9.048276,9.083322,6.766421,1285933
2007-03-30,9.083322,9.239437,9.080136,9.185275,6.842367,1611418
2007-04-02,9.491132,9.812919,9.491132,9.717339,7.238717,1991846
2007-04-03,9.717339,9.876639,9.653619,9.675921,7.207864,2685802
2007-04-04,9.717339,9.717339,9.398738,9.653619,7.191252,955740
2007-04-09,9.653619,9.669549,9.653619,9.653619,7.191252,575292
2007-04-10,9.653619,9.653619,9.481574,9.554852,7.117674,2615623
2007-04-11,9.558038,9.558038,9.475202,9.551666,7.115302,1195538
2007-04-12,9.558038,9.717339,9.554852,9.717339,7.238717,811358
2007-04-13,9.714153,9.717339,9.701409,9.717339,7.238717,317952
2007-04-16,9.717339,9.876639,9.714153,9.717339,7.238717,1377897
2007-04-17,9.685479,9.876639,9.685479,9.765129,7.274317,403802
2007-04-18,9.768315,10.258961,9.768315,10.198427,7.597096,1198413
2007-04-19,10.198427,10.418262,10.150637,10.418262,7.760854,4294351
2007-04-20,10.418262,10.880234,10.418262,10.736863,7.998189,858172
2007-04-23,10.800583,11.023604,10.768723,10.934396,8.145332,2164846
2007-04-24,10.934396,11.437786,10.934396,11.339019,8.473909,667291
2007-04-25,11.351763,11.628947,11.351763,11.450530,8.557247,1976765
2007-04-26,11.450530,11.450530,11.135115,11.246625,8.404865,1406761
2007-04-27,11.389996,11.389996,10.826071,11.026790,8.240571,2154103
2007-04-30,10.832443,10.832443,10.641283,10.641283,7.952477,3045499
2007-05-02,10.673143,10.673143,10.322681,10.411890,7.781046,1722001
2007-05-03,10.418262,10.896164,10.418262,10.628539,7.942956,3789834
2007-05-04,10.628539,11.151045,10.628539,11.026790,8.240571,6980351
2007-05-07,11.151045,11.565226,11.151045,11.383624,8.507246,6639756
2007-05-08,11.383624,11.501506,11.144673,11.151045,8.333435,4521067
2007-05-09,11.151045,11.151045,10.803769,10.832443,8.095336,1909596
2007-05-10,10.832443,10.832443,10.736863,10.791025,8.064385,739127
2007-05-11,10.791025,10.800583,10.418262,10.434192,7.797711,3306879
2007-05-14,10.450122,10.453308,10.004080,10.023196,7.490569,1961228
2007-05-15,10.023196,10.354541,10.004080,10.179311,7.607234,4167767
2007-05-16,10.195241,10.513842,10.032754,10.418262,7.785808,3842369
2007-05-17,10.258961,10.513842,10.258961,10.446936,7.807237,2079338
2007-05-18,10.446936,10.446936,10.131520,10.230287,7.645329,3188872
2007-05-21,10.418262,10.418262,10.195241,10.227101,7.642948,1646725
2007-05-22,10.115590,10.351355,10.115590,10.313123,7.707235,1697497
2007-05-23,10.313123,10.418262,10.274891,10.309937,7.704852,2096918
2007-05-24,10.290821,10.290821,10.195241,10.195241,7.619139,660599
2007-05-25,10.258961,10.354541,10.258961,10.290821,7.690571,946951
2007-05-28,10.290821,10.450122,10.290821,10.418262,7.785808,1214684
2007-05-29,10.481982,10.832443,10.354541,10.692259,7.990575,4833627
2007-05-30,10.676329,11.119184,10.673143,11.074580,8.276291,3688029
2007-05-31,11.151045,11.214765,10.915280,10.950326,8.183432,1918419
2007-06-01,11.023604,11.214765,11.023604,11.103254,8.297720,3380432
2007-06-04,11.103254,11.151045,10.864303,11.119184,8.309625,1012240
2007-06-05,11.151045,11.151045,10.991744,11.115998,8.307245,1091081
2007-06-06,11.115998,11.115998,10.928024,10.931210,8.169146,810630
2007-06-07,11.109626,11.109626,10.510656,10.832443,8.095336,1662843
2007-06-08,10.896164,11.119184,10.896164,11.119184,8.309625,1689164
2007-06-11,11.182905,11.501506,11.135115,11.323089,8.462005,1967151
2007-06-12,11.249811,11.405926,11.249811,11.284857,8.433436,1033093
2007-06-13,11.278485,11.278485,11.151045,11.230695,8.392957,1626804
2007-06-14,11.246625,11.262555,11.151045,11.208393,8.376290,1402116
2007-06-15,11.374066,11.374066,11.087324,11.173347,8.350102,1804732
2007-06-18,11.173347,11.182905,11.055464,11.173347,8.350102,805439
2007-06-19,11.173347,11.182905,11.055464,11.151045,8.333435,811409
2007-06-20,11.135115,11.310345,10.991744,11.151045,8.333435,1051201
2007-06-21,11.151045,11.214765,11.103254,11.154231,8.335817,689328
2007-06-22,11.214765,11.405926,11.214765,11.393182,8.514387,2267096
2007-06-25,11.469646,11.721341,11.469646,11.533366,8.619153,2014486
2007-06-26,11.590714,11.628947,11.342205,11.377252,8.502483,1054920
2007-06-27,11.364507,11.364507,10.991744,11.205207,8.373913,859183
2007-06-28,11.405926,11.405926,11.246625,11.262555,8.416768,893740
2007-06-29,11.262555,11.310345,11.230695,11.310345,8.452483,489586
2007-07-02,11.405926,11.425042,11.246625,11.278485,8.428674,1144377
2007-07-03,11.326275,11.501506,11.310345,11.482390,8.581060,2989862
2007-07-04,11.552482,11.628947,11.472832,11.533366,8.619153,1568888
2007-07-05,11.533366,12.234289,11.533366,12.173755,9.097727,5308515
2007-07-06,12.180127,12.744051,12.180127,12.495542,9.338206,4969534
2007-07-09,12.495542,12.744051,12.495542,12.613425,9.426303,2155710
2007-07-10,12.616611,12.648471,12.521030,12.626169,9.435829,1495285
2007-07-11,12.626169,12.744051,12.568820,12.728121,9.512015,2638567
2007-07-12,12.744051,12.839631,12.441380,12.839631,9.595352,2205625
2007-07-13,12.871492,12.903352,12.817329,12.846003,9.600115,2612983
2007-07-16,13.126373,13.301603,12.919282,13.069024,9.766785,3033261
2007-07-17,13.072210,13.190093,13.072210,13.170977,9.842974,1099179
2007-07-18,13.062652,13.190093,13.062652,13.183721,9.852501,1067792
2007-07-19,13.381254,13.381254,13.317533,13.374882,9.995358,1214480
2007-07-20,13.374882,13.540554,13.285673,13.384440,10.002502,1815435
2007-07-23,13.381254,13.387626,13.221953,13.253813,9.904879,1129097
2007-07-24,13.221953,13.221953,12.744051,13.139117,9.845201,1299429
2007-07-25,13.126373,13.126373,12.393590,12.635727,9.468010,970604
2007-07-26,12.635727,12.635727,11.087324,11.750015,8.804338,3978219
2007-07-27,11.750015,12.059058,11.628947,11.699039,8.766139,2766376
2007-07-30,11.469646,11.533366,11.374066,11.466460,8.591873,2611100
2007-07-31,11.469646,12.138709,11.469646,11.858339,8.885507,2298681
2007-08-01,11.867898,11.867898,11.405926,11.469646,8.594257,2896535
2007-08-02,11.469646,11.533366,11.310345,11.485576,8.606191,2180923
2007-08-03,11.597086,11.628947,11.469646,11.491948,8.610968,1695222
2007-08-06,11.453716,11.788247,11.087324,11.778689,8.825828,3276910
2007-08-07,11.788247,11.788247,11.463274,11.718155,8.780468,4334615
2007-08-08,11.788247,11.947548,11.692667,11.750015,8.804338,4486767
2007-08-09,11.750015,11.750015,11.469646,11.498320,8.615742,1536924
2007-08-10,11.469646,11.469646,10.832443,11.106440,8.322103,2134351
2007-08-13,11.214765,11.466460,10.896164,11.135115,8.343589,518174
2007-08-14,11.246625,11.246625,10.832443,10.921652,8.183640,1597212
2007-08-15,10.832443,10.832443,10.354541,10.386402,7.782578,1220877
2007-08-16,10.035940,10.115590,9.548480,9.653619,7.233500,4581356
2007-08-17,10.035940,10.354541,10.035940,10.274891,7.699021,1665090
2007-08-20,10.274891,10.450122,9.765129,10.035940,7.519978,949145
2007-08-21,10.067800,10.348169,10.067800,10.163381,7.615468,798804
2007-08-22,10.198427,10.641283,10.195241,10.513842,7.878069,1290641
2007-08-23,10.673143,10.832443,10.513842,10.660399,7.987887,1090083
2007-08-24,10.638097,10.829257,10.513842,10.784653,8.080990,4426849
2007-08-27,10.784653,10.832443,10.784653,10.832443,8.116797,1238425
2007-08-28,10.797397,10.800583,10.418262,10.446936,7.827932,928470
2007-08-29,10.357727,10.768723,10.357727,10.759165,8.061893,1632520
2007-08-30,10.864303,10.864303,10.720933,10.736863,8.045177,911170
2007-08-31,10.775095,10.864303,10.736863,10.832443,8.116797,3076415
2007-09-03,10.835629,10.940768,10.832443,10.924838,8.186035,1455424
2007-09-04,10.928024,10.994930,10.864303,10.943954,8.200356,1163256
2007-09-05,10.924838,10.943954,10.832443,10.832443,8.116797,987902
2007-09-06,10.832443,10.959884,10.832443,10.908908,8.174095,1192399
2007-09-07,10.908908,10.908908,10.577562,10.615794,7.954460,1060676
2007-09-10,10.577562,10.877048,10.481982,10.832443,8.116797,781854
2007-09-11,10.832443,10.905722,10.832443,10.889792,8.159771,1285704
2007-09-12,10.896164,10.928024,10.892978,10.928024,8.188415,747015
2007-09-13,10.991744,11.176533,10.963070,11.036348,8.269588,1203384
2007-09-14,11.036348,11.087324,10.975814,11.080952,8.303008,397434
2007-09-17,11.151045,11.151045,11.023604,11.068208,8.293458,381071
2007-09-18,11.115998,11.469646,11.007674,11.256183,8.434308,2220656
2007-09-19,11.409112,11.577970,11.354949,11.425042,8.560832,5259420
2007-09-20,11.425042,11.425042,11.151045,11.154231,8.357921,1776238
2007-09-21,11.154231,11.374066,11.154231,11.367693,8.517862,555255
2007-09-24,11.358135,11.405926,11.310345,11.370880,8.520254,869268
2007-09-25,11.370880,11.469646,10.832443,11.377252,8.525027,663839
2007-09-26,11.405926,11.788247,11.405926,11.702225,8.768527,4032033
2007-09-27,11.702225,12.256591,11.702225,12.154639,9.107527,4332060
2007-09-28,12.262963,12.616611,12.262963,12.390404,9.284182,1862453
2007-10-01,12.393590,12.552890,12.393590,12.540146,9.396385,1644883
2007-10-02,12.552890,12.712191,12.266149,12.425450,9.310446,8054581
2007-10-03,12.425450,12.632541,12.266149,12.572006,9.420259,3715703
2007-10-04,12.584750,12.584750,12.425450,12.521030,9.382065,1219706
2007-10-05,12.521030,12.584750,12.431822,12.584750,9.429810,1152606
2007-10-08,12.584750,12.903352,12.575192,12.810957,9.599308,3062448
2007-10-09,12.839631,13.253813,12.839631,13.247441,9.926369,6167583
2007-10-10,13.247441,13.247441,13.110443,13.212395,9.900107,3249666
2007-10-11,13.346207,13.508694,13.253813,13.282487,9.952626,3721152
2007-10-12,13.279301,13.349394,13.151861,13.346207,10.000373,1403148
2007-10-15,13.346207,13.381254,13.158233,13.215581,9.902493,1252035
2007-10-16,13.078582,13.094512,12.900166,13.065838,9.790291,1640511
2007-10-17,13.065838,13.221953,12.935212,13.221953,9.907269,2785481
2007-10-18,13.221953,13.317533,13.126373,13.311161,9.974112,2735079
2007-10-19,13.292045,13.292045,12.903352,13.158233,9.859522,1684550
2007-10-22,13.062652,13.237883,12.967072,13.174163,9.871458,1382448
2007-10-23,13.237883,13.381254,13.237883,13.327091,10.012685,1999050
2007-10-24,13.381254,13.460904,13.317533,13.444974,10.101251,1462329
2007-10-25,13.444974,13.540554,13.381254,13.457718,10.110829,7212462
2007-10-26,13.444974,13.667995,13.444974,13.632949,10.242477,3246377
2007-10-29,14.012084,14.085362,13.859156,13.932434,10.467484,2493084
2007-10-30,13.859156,14.082176,13.597903,13.623391,10.235297,2990885
2007-10-31,13.642507,14.337058,13.642507,13.980224,10.503384,5197436
2007-11-01,13.859156,14.177757,13.827295,14.139525,10.623067,2025729
2007-11-05,14.018456,14.021642,13.381254,13.639321,10.247265,3696469
2007-11-06,13.652065,13.699855,13.317533,13.492764,10.137158,3099799
2007-11-07,13.476834,13.540554,13.218767,13.285673,9.981566,5755607
2007-11-08,13.317533,13.317533,12.712191,12.775911,9.598580,5321698
2007-11-09,12.775911,12.871492,12.648471,12.775911,9.598580,2468040
2007-11-12,12.839631,12.839631,12.584750,12.750423,9.579431,2286556
2007-11-13,12.807771,13.218767,12.807771,13.053094,9.806830,2139664
2007-11-14,13.221953,13.317533,12.998932,13.148675,9.878643,1346824
2007-11-15,13.126373,13.699855,13.126373,13.174163,9.897787,1707858
2007-11-16,13.062652,13.190093,12.744051,13.084954,9.830769,1462329
2007-11-19,13.084954,13.084954,13.084954,13.084954,9.830769,0
2007-11-21,12.744051,12.744051,12.301195,12.454124,9.356822,1201187
2007-11-22,12.457310,12.457310,12.425450,12.438194,9.344856,231951
2007-11-23,12.457310,12.584750,12.457310,12.552890,9.431030,318893
2007-11-26,12.807771,12.951142,12.358544,12.412706,9.325706,1107340
2007-11-27,12.412706,12.489170,12.393590,12.422264,9.332889,1284363
2007-11-28,12.712191,12.903352,12.536960,12.632541,9.490867,4521325
2007-11-29,12.648471,12.712191,12.616611,12.648471,9.502834,2204636
2007-11-30,12.807771,12.935212,12.807771,12.871492,9.670390,1385389
2007-12-03,12.874678,12.998932,12.871492,12.983002,9.754169,688952
2007-12-04,12.967072,13.221953,12.807771,12.983002,9.754169,793468
2007-12-05,13.062652,13.126373,12.779097,13.110443,9.849916,1602014
2007-12-06,13.110443,13.221953,13.094512,13.215581,9.928909,3112040
2007-12-07,13.215581,13.221953,13.126373,13.215581,9.928909,1181413
2007-12-10,13.215581,13.253813,13.126373,13.174163,9.897787,1959188
2007-12-11,13.206023,13.285673,12.807771,12.890608,9.684755,1795190
2007-12-12,12.890608,12.890608,12.890608,12.890608,9.684755,0
2007-12-13,12.744051,12.842817,12.712191,12.833259,9.641667,996543
2007-12-14,12.833259,13.100885,12.744051,12.833259,9.641667,2894840
2007-12-17,12.833259,13.065838,12.578378,12.661215,9.512409,2536581
2007-12-18,12.680331,13.014862,12.680331,12.976630,9.749380,3561112
2007-12-19,13.030792,13.444974,13.018048,13.241069,9.948052,4448751
2007-12-20,13.241069,13.285673,13.221953,13.282487,9.979173,1758938
2007-12-21,13.381254,13.524624,13.381254,13.499136,10.141945,1951624
2007-12-24,13.499136,13.556484,13.444974,13.495950,10.139547,973944
2007-12-26,13.476834,13.986596,13.473648,13.884644,10.431574,4808643
2007-12-27,13.636135,13.859156,13.540554,13.824109,10.386097,2804759
2007-12-28,13.859156,13.954736,13.827295,13.881458,10.429181,1150381
2007-12-31,13.881458,14.082176,13.699855,13.894202,10.438759,1996539
2008-01-02,13.703041,14.114037,13.699855,13.779505,10.352583,2127423
2008-01-03,13.859156,14.655659,13.859156,14.579194,10.953395,1554921
2008-01-04,14.560078,15.117631,14.560078,14.971074,11.247817,3621768
2008-01-07,14.971074,14.974260,14.588753,14.951958,11.233454,641240
2008-01-08,15.133561,15.292861,15.069840,15.079399,11.329199,2471741
2008-01-09,14.897796,15.229141,14.894610,15.229141,11.441700,1925604
2008-01-10,15.197281,15.229141,14.974260,15.085771,11.333986,3582534
2008-01-11,15.085771,15.229141,14.910540,15.120817,11.360319,1346824
2008-01-14,15.133561,15.229141,15.133561,15.229141,11.441700,1394846
2008-01-15,14.818145,15.515882,14.818145,15.515882,11.657131,1609535
2008-01-16,15.292861,15.372512,14.878680,15.261001,11.465637,3289377
2008-01-17,15.044352,15.219583,14.560078,14.662031,11.015632,2686743
2008-01-18,14.942400,15.050724,14.735309,14.894610,11.190367,2160694
2008-01-21,14.655659,14.811773,13.572414,13.977038,10.500994,19869662
2008-01-22,13.977038,14.655659,13.540554,14.416708,10.863509,1749208
2008-01-23,14.270151,14.655659,13.699855,14.547334,10.961941,1514118
2008-01-24,14.591939,15.165421,14.556892,14.958330,11.271641,2517880
2008-01-25,15.292861,15.611463,15.229141,15.598719,11.754198,3118631
2008-01-28,15.722973,15.834484,15.605091,15.735717,11.857430,2116752
2008-01-29,15.926878,16.089365,15.926878,16.089365,12.123915,4007202
2008-01-30,16.025644,16.328316,16.025644,16.267780,12.258362,2985549
2008-01-31,15.882274,16.885868,15.882274,16.742496,12.616075,29968177
2008-02-01,16.736126,17.045168,16.392036,16.866753,12.709707,4886044
2008-02-05,16.885868,16.885868,16.446198,16.640545,12.539249,1928115
2008-02-06,16.656475,16.790287,16.643730,16.790287,12.652092,3035769
2008-02-07,16.662848,16.806217,16.662848,16.806217,12.664095,1775259
2008-02-08,16.806217,16.885868,16.567266,16.723381,12.601674,1494971
2008-02-11,16.885868,16.885868,16.774357,16.828520,12.680897,504078
2008-02-12,16.831705,17.013308,16.659660,16.736126,12.611271,1102004
2008-02-13,16.822147,16.822147,15.930064,16.522661,12.450419,1934392
2008-02-14,16.506733,16.822147,16.341061,16.643730,12.541650,1408657
2008-02-15,16.643730,16.643730,16.344246,16.564081,12.481631,708095
2008-02-18,16.560896,16.570454,16.535406,16.567266,12.484035,747956
2008-02-19,16.567266,16.567266,16.073435,16.296455,12.279966,1138413
2008-02-20,16.286898,16.392036,16.118038,16.344246,12.315980,613933
2008-02-21,16.248665,16.503546,16.089365,16.165829,12.181533,852476
2008-02-22,16.153086,16.503546,16.153086,16.503546,12.436019,993404
2008-02-25,16.089365,16.599127,15.961924,16.592754,12.503240,1658499
2008-02-26,16.592754,17.029238,16.567266,16.924101,12.752923,1694908
2008-02-27,16.924101,17.045168,16.726566,16.908171,12.740915,1592586
2008-02-28,16.879496,17.268188,16.822147,17.226770,12.980993,3109215
2008-02-29,17.226770,17.809813,17.204470,17.634581,13.288295,3007206
2008-03-03,17.204470,17.809813,17.156679,17.720604,13.353111,1715623
2008-03-04,17.730162,17.777950,17.370142,17.660069,13.307499,1262392
2008-03-05,17.618650,17.682371,17.427490,17.596350,13.259487,5850572
2008-03-06,17.523069,17.809813,17.523069,17.774765,13.393928,2714992
2008-03-07,17.628208,18.058321,17.628208,17.848043,13.449147,6233810
2008-03-10,17.682371,17.841673,17.618650,17.660069,13.307499,1173881
2008-03-11,17.841673,18.064693,17.660069,18.016903,13.576385,1513490
2008-03-12,18.160273,18.574455,18.016903,18.523478,13.958110,3740097
2008-03-13,18.568083,18.568083,18.077436,18.182575,13.701222,2205891
2008-03-14,18.201691,18.201691,17.714231,17.816183,13.425133,1723156
2008-03-18,17.781137,17.781137,17.268188,17.430676,13.134646,2054919
2008-03-19,17.284119,17.523069,16.793472,17.086588,12.875360,3603563
2008-03-24,17.086588,17.086588,16.328316,16.646917,12.544054,2685802
2008-03-25,16.646917,16.917728,16.602312,16.895426,12.731314,1947889
2008-03-26,16.949589,17.459351,16.825335,17.290491,13.029008,2867847
2008-03-27,17.427490,17.427490,17.045168,17.166237,12.935379,1118953
2008-03-28,17.166237,17.328724,16.822147,16.889053,12.726509,1511607
2008-03-31,16.892241,17.488024,16.889053,17.459351,13.156249,4237584
2008-04-01,17.519884,17.997786,16.917728,17.041983,12.841749,6924956
2008-04-02,17.459351,17.682371,16.949589,17.112076,12.894567,1632761
2008-04-03,17.112076,17.602720,17.112076,17.526257,13.206671,1712799
2008-04-04,17.523069,17.777950,17.523069,17.758835,13.381925,2148453
2008-04-07,17.762020,18.223993,17.762020,18.195318,13.710828,2220957
2008-04-08,18.192133,18.956776,18.192133,18.529850,13.962909,5188302
2008-04-09,18.829336,18.956776,18.542595,18.771988,14.145368,2501559
2008-04-10,18.768801,18.908985,18.749685,18.908985,14.248605,1305707
2008-04-11,18.908985,20.199322,18.893057,19.762836,14.892015,7203360
2008-04-14,20.071880,21.107334,20.071880,20.747314,15.633848,3096346
2008-04-15,20.836523,21.664886,20.836523,21.317612,16.063591,4680772
2008-04-16,21.410006,21.537447,21.371775,21.454611,16.166817,2914614
2008-04-17,21.314426,21.473726,20.957592,21.327169,16.070801,1748580
2008-04-18,21.327169,21.441866,21.123264,21.435493,16.152416,1946633
2008-04-21,21.435493,22.142790,20.868383,21.824188,16.445314,1261765
2008-04-22,22.302090,22.572901,22.270229,22.365810,16.885490,5193638
2008-04-23,22.617504,23.735796,22.617504,23.509588,17.749008,7383523
2008-04-24,23.738981,24.850901,23.672075,24.000235,18.119429,8554893
2008-04-25,24.000235,24.213697,23.512775,24.111746,18.203613,2565275
2008-04-28,24.111746,24.372997,23.958817,24.134047,18.220453,3022900
2008-04-29,24.134047,24.149977,23.576494,24.127674,18.215643,3311662
2008-04-30,24.060768,24.987900,23.860050,23.923771,18.061703,5679512
2008-05-01,23.923771,23.923771,23.923771,23.923771,18.061703,0
2008-05-02,24.054398,24.596020,24.054398,24.478136,18.480227,1796602
2008-05-05,24.500439,24.564159,24.357067,24.411230,18.429716,1310415
2008-05-06,24.414415,24.787180,24.414415,24.701157,18.648603,2589443
2008-05-07,24.691599,24.803110,23.863235,23.965187,18.092968,2744182
2008-05-08,23.965187,24.213697,23.257895,23.624285,17.835606,2381032
2008-05-09,24.691599,25.647404,24.691599,24.965597,18.848251,10023813
2008-05-12,27.017389,27.144829,25.105782,27.017389,20.397285,8383832
2008-05-13,27.179874,28.753765,27.179874,28.196215,21.287266,9965119
2008-05-14,28.266306,28.674116,28.266306,28.482956,21.503754,4716867
2008-05-15,28.514814,28.604023,28.116564,28.412863,21.450823,4727225
2008-05-16,28.275864,28.409676,27.189434,27.272270,20.589716,4490879
2008-05-19,28.518002,28.518002,27.097038,27.683266,20.900003,4483660
2008-05-20,27.686453,27.686453,26.953669,26.991901,20.378044,4443798
2008-05-21,26.991901,26.991901,26.603207,26.759321,20.202452,3217814
2008-05-22,26.756136,27.077923,26.666927,26.740206,20.188023,2797854
2008-05-23,26.762508,26.889948,26.600021,26.772066,20.212076,2295973
2008-05-26,26.714718,28.100634,26.714718,27.887171,21.053949,2644998
